iata_code,name,latitude,longitude,elevation_ft,continent,country_code,region_code,city,airport_type,is_hub,region
SIP,Simferopol International Airport,45.0522,33.975101,639.0,EU,UA,UA-43,Simferopol,medium_airport,False,UA
SIS,Sishen Airport,-27.6486,22.9993,3848.0,AF,ZA,ZA-NC,Sishen,medium_airport,False,ZA
SIT,Sitka Rocky Gutierrez Airport,57.04710006713867,-135.36199951171875,21.0,,US,US-AK,Sitka,medium_airport,False,US
SJC,Norman Y. Mineta San Jose International Airport,37.362452,-121.929188,62.0,,US,US-CA,San Jose,large_airport,False,US
SJD,Los Cabos International Airport,23.151919,-109.720731,374.0,,MX,MX-BCS,San José del Cabo,large_airport,False,MX
SJE,Jorge E. Gonzalez Torres Airport,2.57969,-72.6394,605.0,SA,CO,CO-GUV,San José Del Guaviare,medium_airport,False,CO
SJI,San Jose Airport,12.361499786399998,121.04699707,14.0,AS,PH,PH-MDC,San Jose,medium_airport,False,PH
SJJ,Sarajevo International Airport,43.8246,18.331499,1708.0,EU,BA,BA-BIH,Sarajevo,large_airport,False,BA
SJK,Professor Urbano Ernesto Stumpf Airport,-23.2292,-45.8615,2120.0,SA,BR,BR-SP,São José Dos Campos,medium_airport,False,BR
SJL,São Gabriel da Cachoeira Airport,-0.14835,-66.9855,249.0,SA,BR,BR-AM,São Gabriel da Cachoeira,medium_airport,False,BR
SJO,Juan Santamaría International Airport,9.99386,-84.208801,3021.0,,CR,CR-A,San José (Alajuela),large_airport,False,CR
SJP,Prof. Eribelto Manoel Reino State Airport,-20.817113,-49.406963,1784.0,SA,BR,BR-SP,São José do Rio Preto,medium_airport,False,BR
SJT,San Angelo Regional Mathis Field,31.35770034790039,-100.49600219726562,1919.0,,US,US-TX,San Angelo,medium_airport,False,US
SJU,Luis Munoz Marin International Airport,18.4394,-66.001801,9.0,,PR,PR-U-A,San Juan,large_airport,False,PR
SJW,Shijiazhuang Zhengding International Airport,38.280701,114.696999,233.0,AS,CN,CN-13,Shijiazhuang,medium_airport,False,CN
SJX,Sartaneja Airport,18.3561,-88.130798,3.0,,BZ,BZ-CZL,Sartaneja,medium_airport,False,BZ
SJZ,São Jorge Airport,38.665501,-28.1758,311.0,EU,PT,PT-20,Velas,medium_airport,False,PT
SKB,Robert L. Bradshaw International Airport,17.311199188232422,-62.71870040893555,170.0,,KN,KN-U-A,Basseterre,medium_airport,False,KN
SKD,Samarkand Airport,39.70050048828125,66.98380279541016,2224.0,AS,UZ,UZ-SA,Samarkand,medium_airport,False,UZ
SKG,Thessaloniki Macedonia International Airport,40.51928,22.970009,22.0,EU,GR,GR-B,Thessaloniki,large_airport,False,GR
SKN,"Stokmarknes Airport, Skagen",68.578827,15.033417,11.0,EU,NO,NO-18,Hadsel,medium_airport,False,NO
SKO,Sadiq Abubakar III International Airport,12.916299819946287,5.207190036773682,1010.0,AF,NG,NG-SO,Sokoto,medium_airport,False,NG
SKP,Skopje International Airport,41.958087,21.622581,781.0,EU,MK,MK-008,Ilinden,large_airport,False,MK
SKT,Sialkot International Airport,32.535557,74.363892,837.0,AS,PK,PK-PB,Sialkot,medium_airport,False,PK
SKX,Saransk Airport,54.12512969970703,45.212257385253906,676.0,EU,RU,RU-MO,Saransk,medium_airport,False,RU
SKZ,Sukkur Airport,27.722000122070312,68.79170227050781,196.0,AS,PK,PK-SD,Mirpur Khas,medium_airport,False,PK
SLA,Martin Miguel De Guemes International Airport,-24.856000900299996,-65.4861984253,4088.0,SA,AR,AR-A,Salta,medium_airport,False,AR
SLC,Salt Lake City International Airport,40.78886,-111.979866,4227.0,,US,US-UT,Salt Lake City,large_airport,False,US
SLD,Sliač Airport,48.63779830932617,19.13409996032715,1043.0,EU,SK,SK-BC,Sliač,medium_airport,False,SK
SLE,Salem-Willamette Valley Airport/McNary Field,44.9095,-123.002998,214.0,,US,US-OR,Salem,medium_airport,False,US
SLK,Adirondack Regional Airport,44.38691,-74.204629,1663.0,,US,US-NY,Saranac Lake,medium_airport,False,US
SLL,Salalah Airport,17.038700103759766,54.09130096435547,73.0,AS,OM,OM-ZU,Salalah,medium_airport,False,OM
SLM,Salamanca Airport,40.952099,-5.50199,2595.0,EU,ES,ES-CL,Salamanca,medium_airport,False,ES
SLN,Salina Municipal Airport,38.79100036621094,-97.6521987915039,1288.0,,US,US-KS,Salina,medium_airport,False,US
SLP,Ponciano Arriaga International Airport,22.254299163800003,-100.930999756,6035.0,,MX,MX-SLP,San Luis Potosí,medium_airport,False,MX
SLU,George F. L. Charles Airport,14.0202,-60.992901,22.0,,LC,LC-02,Castries,medium_airport,False,LC
SLY,Salekhard Airport,66.5907974243164,66.61100006103516,218.0,AS,RU,RU-YAN,Salekhard,medium_airport,False,RU
SLZ,Marechal Cunha Machado International Airport,-2.58536,-44.2341,178.0,SA,BR,BR-MA,São Luís,medium_airport,False,BR
SMA,Santa Maria Airport,36.97140121459961,-25.17060089111328,308.0,EU,PT,PT-20,Vila do Porto,medium_airport,False,PT
SMF,Sacramento International Airport,38.6954,-121.591003,27.0,,US,US-CA,Sacramento,large_airport,False,US
SMI,Samos Airport,37.689999,26.911699,19.0,EU,GR,GR-K,Samos Island,medium_airport,False,GR
SML,Stella Maris Airport,23.582317,-75.268621,10.0,,BS,BS-LI,Stella Maris,medium_airport,False,BS
SMN,Lemhi County Airport,45.122233,-113.88196,4043.0,,US,US-ID,Salmon,medium_airport,False,US
SMR,Simón Bolívar International Airport,11.1196,-74.2306,22.0,SA,CO,CO-MAG,Santa Marta,medium_airport,False,CO
SMS,Sainte Marie Airport,-17.093901,49.8158,7.0,AF,MG,MG-A,Vohilava,medium_airport,False,MG
SMX,Santa Maria Public Airport Captain G Allan Hancock Field,34.898899,-120.457001,261.0,,US,US-CA,Santa Maria,medium_airport,False,US
SNA,John Wayne Orange County International Airport,33.675701,-117.867996,56.0,,US,US-CA,Santa Ana,large_airport,False,US
SNB,Snake Bay Airport,-11.417674,130.648481,173.0,OC,AU,AU-NT,Milikapiti,medium_airport,False,AU
SNE,Preguiça Airport,16.588852,-24.284132,669.0,AF,CV,CV-B,Preguiça,medium_airport,False,CV
SNN,Shannon Airport,52.702,-8.92482,46.0,EU,IE,IE-CE,Shannon,large_airport,False,IE
SNO,Sakon Nakhon Airport,17.195100784301758,104.11900329589844,529.0,AS,TH,TH-47,,medium_airport,False,TH
SNP,St Paul Island Airport,57.166311,-170.222555,63.0,,US,US-AK,St Paul Island,medium_airport,False,US
SNR,Saint-Nazaire-Montoir Airport,47.31142,-2.152634,13.0,EU,FR,FR-PDL,Saint-Nazaire/Montoir,medium_airport,False,FR
SNU,Abel Santamaria Airport,22.492201,-79.943604,338.0,,CU,CU-05,Santa Clara,medium_airport,False,CU
SNW,Thandwe Airport,18.4606990814209,94.30010223388672,20.0,AS,MM,MM-16,Thandwe,medium_airport,False,MM
SOB,Hévíz–Balaton Airport,46.686391,17.159084,408.0,EU,HU,HU-ZA,Sármellék,medium_airport,False,HU
SOC,Adisumarmo Airport,-7.516044,110.757492,421.0,AS,ID,ID-JT,Surakarta,medium_airport,False,ID
SOF,Sofia Airport,42.696357,23.417671,1742.0,EU,BG,BG-22,Sofia,large_airport,False,BG
SOJ,Sørkjosen Airport,69.786797,20.9594,16.0,EU,NO,NO-55,Sørkjosen,medium_airport,False,NO
SOM,San Tomé Airport,8.9451465606689,-64.151084899902,861.0,SA,VE,VE-B,El Tigre,medium_airport,False,VE
SON,Santo Pekoa International Airport,-15.505000114399998,167.220001221,184.0,OC,VU,VU-SAM,Luganville,medium_airport,False,VU
SOQ,Domine Eduard Osok Airport,-0.894,131.287,10.0,AS,ID,ID-PB,Sorong,medium_airport,False,ID
SOU,Southampton Airport,50.950298,-1.3568,44.0,EU,GB,GB-ENG,Southampton,medium_airport,False,GB
SOW,Show Low Regional Airport,34.264062,-110.007091,6415.0,,US,US-AZ,Show Low,medium_airport,False,US
SPC,La Palma Airport,28.626499,-17.7556,107.0,AF,ES,ES-CN,"Sta Cruz de la Palma, La Palma Island",medium_airport,False,ES
SPD,Saidpur Airport,25.759199142456055,88.90889739990234,125.0,AS,BD,BD-5,Saidpur,medium_airport,False,BD
SPI,Abraham Lincoln Capital Airport,39.844101,-89.677902,598.0,,US,US-IL,Springfield,medium_airport,False,US
SPN,Saipan International Airport,15.119,145.729004,215.0,OC,MP,MP-U-A,"I Fadang, Saipan",medium_airport,False,MP
SPP,Menongue Airport,-14.657600402832031,17.71980094909668,4469.0,AF,AO,AO-CCU,Menongue,medium_airport,False,AO
SPR,John Greif II Airport,17.9139,-87.9711,4.0,,BZ,BZ-CY,San Pedro,medium_airport,False,BZ
SPS,Wichita Falls Municipal Airport / Sheppard Air Force Base,33.9888,-98.491898,1019.0,,US,US-TX,Wichita Falls,medium_airport,False,US
SPU,Split Airport,43.538898,16.298,79.0,EU,HR,HR-17,Kaštel Štafilić,medium_airport,False,HR
SPX,Sphinx International Airport,30.108078,30.889252,482.0,AF,EG,EG-GZ,Al Jiza,medium_airport,False,EG
SQD,Shangrao Sanqingshan Airport,28.3797,117.9643,340.0,AS,CN,CN-36,Shangrao (Hengfeng),medium_airport,False,CN
SQG,Tebelian Airport,-0.045214,111.458049,97.0,AS,ID,ID-KB,Sintang,medium_airport,False,ID
SQJ,Sanming Shaxian Airport,26.4263,117.8336,830.0,AS,CN,CN-35,Sanming (Sha),medium_airport,False,CN
SQL,San Carlos Airport,37.51313,-122.250838,5.0,,US,US-CA,San Carlos,medium_airport,False,US
SRE,Alcantarí Airport,-19.246835,-65.149611,10184.0,SA,BO,BO-H,Yamparaez,medium_airport,False,BO
SRG,Achmad Yani Airport,-6.970732,110.373244,10.0,AS,ID,ID-JT,Semarang,medium_airport,False,ID
SRP,"Stord Airport, Sørstokken",59.791901,5.34085,160.0,EU,NO,NO-46,Leirvik,medium_airport,False,NO
SRQ,Sarasota Bradenton International Airport,27.394631,-82.554359,30.0,,US,US-FL,Sarasota/Bradenton,large_airport,False,US
SRT,Soroti Airport,1.7276899814605713,33.622798919677734,3697.0,AF,UG,UG-E,Soroti,medium_airport,False,UG
SRX,Sirt International Airport / Ghardabiya Airbase,31.063499,16.594999,267.0,AF,LY,LY-SR,Sirt,medium_airport,False,LY
SRY,Sari Dasht-e Naz International Airport,36.644408,53.188761,35.0,AS,IR,IR-02,Sari,medium_airport,False,IR
SRZ,El Trompillo Airport,-17.8115997314,-63.1715011597,1371.0,SA,BO,BO-S,Santa Cruz,medium_airport,False,BO
SSA,Deputado Luiz Eduardo Magalhães International Airport,-12.908611,-38.322498,64.0,SA,BR,BR-BA,Salvador,large_airport,False,BR
SSG,Malabo Airport,3.755270004272461,8.708720207214355,76.0,AF,GQ,GQ-BN,Malabo,medium_airport,False,GQ
SSH,Sharm El Sheikh International Airport,27.977272,34.394717,191.0,AS,EG,EG-JS,Sharm El Sheikh,large_airport,False,EG
SSJ,"Sandnessjøen Airport, Stokka",65.956802,12.4689,56.0,EU,NO,NO-18,Alstahaug,medium_airport,False,NO
SST,Santa Teresita Airport,-36.5423,-56.7218,9.0,SA,AR,AR-B,Santa Teresita,medium_airport,False,AR
SSY,Mbanza Congo Airport,-6.269899845123291,14.246999740600586,1860.0,AF,AO,AO-ZAI,Mbanza Congo,medium_airport,False,AO
STC,Saint Cloud Regional Airport,45.5466,-94.059898,1031.0,,US,US-MN,Saint Cloud,medium_airport,False,US
STD,Mayor Buenaventura Vivas International Airport,7.56538,-72.035103,1083.0,SA,VE,VE-S,Santo Domingo,medium_airport,False,VE
STG,St George Airport,56.577345,-169.663823,125.0,,US,US-AK,St George,medium_airport,False,US
STI,Cibao International Airport,19.406099319458008,-70.60469818115234,565.0,,DO,DO-25,Santiago,medium_airport,False,DO
STL,St. Louis Lambert International Airport,38.748697,-90.370003,618.0,,US,US-MO,St Louis,large_airport,False,US
STM,Santarém - Maestro Wilson Fonseca International Airport,-2.422423,-54.79306,198.0,SA,BR,BR-PA,Santarém,medium_airport,False,BR
STN,London Stansted Airport,51.884998,0.235,348.0,EU,GB,GB-ENG,London,large_airport,False,GB
STR,Stuttgart Airport,48.689899,9.22196,1276.0,EU,DE,DE-BW,Stuttgart,large_airport,False,DE
STS,Charles M. Schulz Sonoma County Airport,38.50899887,-122.8130035,128.0,,US,US-CA,Santa Rosa,medium_airport,False,US
STT,Cyril E. King Airport,18.337091,-64.977251,23.0,,VI,VI-ST,Charlotte Amalie,medium_airport,False,VI
STV,Surat Airport,21.1141,72.741798,16.0,AS,IN,IN-GJ,Surat,medium_airport,False,IN
STW,Stavropol Shpakovskoye Airport,45.10919952392578,42.11280059814453,1486.0,EU,RU,RU-STA,Stavropol,medium_airport,False,RU
STX,Henry E Rohlsen Airport,17.701413,-64.802608,74.0,,VI,VI-SC,Christiansted,medium_airport,False,VI
SUB,Juanda International Airport,-7.37983,112.787003,9.0,AS,ID,ID-JI,Surabaya,large_airport,False,ID
SUF,Lamezia Terme Sant'Eufemia International Airport,38.905197,16.243762,39.0,EU,IT,IT-78,Lamezia Terme (CZ),medium_airport,False,IT
SUG,Surigao Airport,9.755838325629998,125.480947495,20.0,AS,PH,PH-SUN,Surigao City,medium_airport,False,PH
SUI,Sukhumi Babushara /  Vladislav Ardzinba International Airport,42.8582,41.128101,53.0,AS,GE,GE-AB,Sukhumi,medium_airport,False,GE
SUJ,Satu Mare International Airport,47.7033,22.8857,405.0,EU,RO,RO-SM,Satu Mare,medium_airport,False,RO
SUN,Friedman Memorial Airport,43.50439835,-114.2959976,5318.0,,US,US-ID,Hailey,medium_airport,False,US
SUV,Nausori International Airport,-18.04330062866211,178.5590057373047,17.0,OC,FJ,FJ-C,Nausori,medium_airport,False,FJ
SUX,Sioux Gateway Airport / Brigadier General Bud Day Field,42.397605,-96.382237,1098.0,,US,US-IA,Sioux City,medium_airport,False,US
SVA,Savoonga Airport,63.686401,-170.492996,53.0,,US,US-AK,Savoonga,medium_airport,False,US
SVB,Sambava Airport,-14.2786,50.174702,20.0,AF,MG,MG-D,Sambava,medium_airport,False,MG
SVC,Grant County Airport,32.636701,-108.154736,5446.0,,US,US-NM,Silver City,medium_airport,False,US
SVD,Argyle International Airport,13.156695,-61.149945,136.0,,VC,VC-04,Kingstown,medium_airport,False,VC
SVG,"Stavanger Airport, Sola",58.876701,5.63778,29.0,EU,NO,NO-11,Stavanger,large_airport,False,NO
SVI,Eduardo Falla Solano Airport,2.15217,-74.7663,920.0,SA,CO,CO-CAQ,San Vicente Del Caguán,medium_airport,False,CO
SVJ,"Svolvær Airport, Helle",68.243301,14.6692,27.0,EU,NO,NO-18,Svolvær,medium_airport,False,NO
SVL,Savonlinna Airport,61.9431,28.945101,311.0,EU,FI,FI-04,Savonlinna,medium_airport,False,FI
SVO,Sheremetyevo International Airport,55.972599,37.4146,622.0,EU,RU,RU-MOS,Moscow,large_airport,False,RU
SVQ,Sevilla Airport,37.417999,-5.89311,112.0,EU,ES,ES-AN,Sevilla,medium_airport,False,ES
SVX,Koltsovo Airport,56.743099212646,60.802700042725,764.0,AS,RU,RU-SVE,Yekaterinburg,large_airport,False,RU
SVZ,San Antonio Del Tachira Airport,7.84083,-72.439697,1312.0,SA,VE,VE-S,,medium_airport,False,VE
SWA,Jieyang Chaoshan International Airport,23.552,116.5033,,AS,CN,CN-44,Jieyang (Rongcheng),medium_airport,False,CN
SWF,New York Stewart International Airport,41.504101,-74.104797,491.0,,US,US-NY,Newburgh,medium_airport,False,US
SWO,Stillwater Regional Airport,36.162132,-97.085581,1000.0,,US,US-OK,Stillwater,medium_airport,False,US
SXB,Strasbourg Airport,48.538299560546875,7.628230094909668,505.0,EU,FR,FR-GES,Strasbourg,medium_airport,False,FR
SXM,Princess Juliana International Airport,18.041,-63.108898,13.0,,SX,SX-U-A,Sint Maarten,large_airport,False,SX
SXR,Sheikh ul Alam International Airport,33.987099,74.7742,5429.0,AS,IN,IN-JK,Srinagar,medium_airport,False,IN
SYO,Shonai Airport,38.812199,139.787003,86.0,AS,JP,JP-06,Shonai,medium_airport,False,JP
SYQ,Tobías Bolaños International Airport,9.95705,-84.139801,3287.0,,CR,CR-SJ,San Jose,medium_airport,False,CR
SYR,Syracuse Hancock International Airport,43.11119842529297,-76.1063003540039,421.0,,US,US-NY,Syracuse,large_airport,False,US
SYS,Saskylakh Airport,71.927902,114.080002,,EU,RU,RU-SA,Saskylakh,medium_airport,False,RU
SYX,Sanya Phoenix International Airport,18.3029,109.412003,92.0,AS,CN,CN-46,Sanya (Tianya),large_airport,False,CN
SYY,Stornoway Airport,58.215599,-6.33111,26.0,EU,GB,GB-SCT,"Stornoway, Western Isles",medium_airport,False,GB
SYZ,Shiraz Shahid Dastghaib International Airport,29.5392,52.589802,4927.0,AS,IR,IR-07,Shiraz,large_airport,False,IR
SZA,Soyo Airport,-6.141089916229248,12.371800422668455,15.0,AF,AO,AO-ZAI,Soyo,medium_airport,False,AO
SZB,Sultan Abdul Aziz Shah International Airport,3.130579948425293,101.54900360107422,90.0,AS,MY,MY-10,Subang,medium_airport,False,MY
SZF,Samsun-Çarşamba Airport,41.253988,36.567546,18.0,AS,TR,TR-55,Samsun,medium_airport,False,TR
SZG,Salzburg Airport,47.793301,13.0043,1411.0,EU,AT,AT-5,Salzburg,medium_airport,False,AT
SZX,Shenzhen Bao'an International Airport,22.639299,113.810997,13.0,AS,CN,CN-44,Shenzhen (Bao'an),large_airport,False,CN
SZY,Olsztyn-Mazury Airport,53.481899,20.9377,463.0,EU,PL,PL-WN,Szymany,medium_airport,False,PL
SZZ,Solidarity Szczecin–Goleniów Airport,53.584702,14.9022,154.0,EU,PL,PL-ZP,Glewice,medium_airport,False,PL
TAB,A.N.R. Robinson International Airport,11.1497,-60.832199,38.0,,TT,TT-TOB,Scarborough,medium_airport,False,TT
TAC,Daniel Z. Romualdez Airport,11.227761,125.027783,10.0,AS,PH,PH-LEY,Tacloban City,medium_airport,False,PH
TAE,Daegu Airport,35.896872,128.65531,116.0,AS,KR,KR-27,Daegu,medium_airport,False,KR
TAG,Bohol-Panglao International Airport,9.573045,123.770143,42.0,AS,PH,PH-BOH,Panglao,medium_airport,False,PH
TAH,Tanna Airport,-19.45509910583496,169.2239990234375,19.0,OC,VU,VU-TAE,,medium_airport,False,VU
TAI,Ta'izz International Airport,13.6859998703,44.1390991211,4838.0,AS,YE,YE-TA,Ta'izz,medium_airport,False,YE
TAK,Takamatsu Airport,34.214199066199996,134.01600647,607.0,AS,JP,JP-37,Takamatsu,medium_airport,False,JP
TAM,General Francisco Javier Mina International Airport,22.2964000702,-97.8658981323,80.0,,MX,MX-TAM,Tampico,medium_airport,False,MX
TAO,Qingdao Jiaodong International Airport,36.361953,120.088171,30.0,AS,CN,CN-37,Qingdao (Jiaozhou),large_airport,False,CN
TAP,Tapachula International Airport,14.794549,-92.369871,97.0,,MX,MX-CHP,Tapachula,medium_airport,False,MX
TAS,Tashkent International Airport,41.257900238,69.2811965942,1417.0,AS,UZ,UZ-TO,Tashkent,large_airport,False,UZ
TAT,Poprad-Tatry Airport,49.073601,20.2411,2356.0,EU,SK,SK-PV,Poprad,medium_airport,False,SK
TAY,Tartu Airport,58.307438,26.686473,220.0,EU,EE,EE-7B,Reola,medium_airport,False,EE
TAZ,Daşoguz Airport,41.759853,59.836149,272.0,AS,TM,TM-D,Daşoguz,medium_airport,False,TM
TBB,Dong Tac Airport,13.0496,109.334,20.0,AS,VN,VN-SCC,Tuy Hoa,medium_airport,False,VN
TBH,Tugdan Airport,12.3109998703,122.084999084,10.0,AS,PH,PH-ROM,Tablas Island,medium_airport,False,PH
TBI,New Bight Airport,24.3153,-75.452301,5.0,,BS,BS-CI,Cat Island,medium_airport,False,BS
TBJ,Tabarka-Aïn Draham International Airport,36.98,8.87694,230.0,AF,TN,TN-32,Tabarka,medium_airport,False,TN
TBN,Waynesville-St. Robert Regional Airport-Forney Field,37.7416,-92.140701,1159.0,,US,US-MO,Fort Leonard Wood,medium_airport,False,US
TBP,Captain Pedro Canga Rodríguez International Airport,-3.552074,-80.381086,115.0,SA,PE,PE-TUM,Tumbes,medium_airport,False,PE
TBS,Tbilisi International Airport,41.669201,44.9547,1624.0,AS,GE,GE-TB,Tbilisi,large_airport,False,GE
TBT,Tabatinga Airport,-4.25567,-69.935799,263.0,SA,BR,BR-AM,Tabatinga,medium_airport,False,BR
TBU,Fua'amotu International Airport,-21.241199493408203,-175.14999389648438,126.0,OC,TO,TO-04,Nuku'alofa,medium_airport,False,TO
TBZ,Tabriz International Airport,38.1339,46.235001,4459.0,AS,IR,IR-03,Tabriz,medium_airport,False,IR
TCA,Tennant Creek Airport,-19.6343994140625,134.18299865722656,1236.0,OC,AU,AU-NT,Tennant Creek,medium_airport,False,AU
TCB,Treasure Cay Airport,26.745300293,-77.3912963867,8.0,,BS,BS-CO,Treasure Cay,medium_airport,False,BS
TCO,La Florida Airport,1.81442,-78.7492,8.0,SA,CO,CO-NAR,Tumaco,medium_airport,False,CO
TCP,Taba International Airport,29.594496,34.775752,2425.0,AS,EG,EG-JS,Taba,medium_airport,False,EG
TCQ,Coronel FAP Carlos Ciriani Santa Rosa International Airport,-18.0533008575,-70.2758026123,1538.0,SA,PE,PE-TAC,Tacna,medium_airport,False,PE
TCZ,Tengchong Tuofeng Airport,24.938056,98.485833,6250.0,AS,CN,CN-53,Baoshan (Tengchong),medium_airport,False,CN
TDK,Taldykorgan Airport,45.12255,78.442758,1925.0,AS,KZ,KZ-JET,Taldykorgan,medium_airport,False,KZ
TDX,Trat Airport,12.2746,102.319,105.0,AS,TH,TH-23,Laem Ngop,medium_airport,False,TH
TEB,Teterboro Airport,40.850101,-74.060799,9.0,,US,US-NJ,Teterboro,medium_airport,False,US
TEE,Cheikh Larbi Tébessi Airport,35.4315986633,8.12071990967,2661.0,AF,DZ,DZ-12,Tébessi,medium_airport,False,DZ
TEN,Tongren Fenghuang Airport,27.883333,109.308889,,AS,CN,CN-52,Tongren (Daxing),medium_airport,False,CN
TEQ,Tekirdağ Çorlu Airport,41.13819885253906,27.919099807739254,574.0,EU,TR,TR-59,Çorlu,medium_airport,False,TR
TER,Lajes Airport,38.761799,-27.090799,180.0,EU,PT,PT-20,Praia da Vitória,medium_airport,False,PT
TET,Chingozi Airport,-16.104799270629883,33.640201568603516,525.0,AF,MZ,MZ-T,Tete,medium_airport,False,MZ
TEX,Telluride Regional Airport,37.9538,-107.907997,9070.0,,US,US-CO,Telluride,medium_airport,False,US
TEZ,Tezpur Airport,26.7091007232666,92.78469848632812,240.0,AS,IN,IN-AS,,medium_airport,False,IN
TFF,Tefé Airport,-3.38294,-64.724098,186.0,SA,BR,BR-AM,Tefé,medium_airport,False,BR
TFN,Tenerife Norte-Ciudad de La Laguna Airport,28.4827,-16.341499,2076.0,AF,ES,ES-CN,Tenerife,medium_airport,False,ES
TFS,Tenerife Sur Airport,28.0445,-16.5725,209.0,AF,ES,ES-CN,Tenerife,large_airport,False,ES
TFU,Chengdu Tianfu International Airport,30.31252,104.441284,1440.0,AS,CN,CN-51,Chengdu (Jianyang),large_airport,False,CN
TGD,Podgorica Airport / Podgorica Golubovci Airbase,42.359402,19.2519,141.0,EU,ME,ME-16,Podgorica,large_airport,False,ME
TGG,Sultan Mahmud Airport,5.3826398849487305,103.10299682617188,21.0,AS,MY,MY-11,Kuala Terengganu,medium_airport,False,MY
TGJ,Tiga Airport,-21.096407,167.80379,128.0,OC,NC,NC-01,Tiga,medium_airport,False,NC
TGK,Taganrog Yuzhny Airport,47.1983333,38.8491667,117.0,EU,RU,RU-ROS,Taganrog,medium_airport,False,RU
TGM,Târgu Mureş Transilvania International Airport,46.467701,24.4125,963.0,EU,RO,RO-MS,Recea,medium_airport,False,RO
TGO,Tongliao Airport,43.556702,122.199997,2395.0,AS,CN,CN-15,Tongliao,medium_airport,False,CN
TGR,Touggourt Sidi Madhi Airport,33.067799,6.08867,279.0,AF,DZ,DZ-55,Touggourt,medium_airport,False,DZ
TGT,Tanga Airport,-5.09236,39.071201,129.0,AF,TZ,TZ-25,Tanga,medium_airport,False,TZ
TGU,Toncontín International Airport,14.0609,-87.217201,3294.0,,HN,HN-FM,Tegucigalpa,medium_airport,False,HN
TGZ,Angel Albino Corzo International Airport,16.5636005402,-93.0224990845,1499.0,,MX,MX-CHP,Tuxtla Gutiérrez,medium_airport,False,MX
THE,Senador Petrônio Portela Airport,-5.06025,-42.823712,219.0,SA,BR,BR-PI,Teresina,medium_airport,False,BR
