country,origin_airport,origin_name,origin_city,origin_type,origin_is_hub,destination_airport,destination_name,destination_city,destination_type,destination_is_hub,distance_km
AE,FJR,Fujairah International Airport,Fujairah,medium_airport,False,AUH,Zayed International Airport,Abu Dhabi,large_airport,False,184.47
AE,DWC,Al Maktoum International Airport,Jebel Ali,large_airport,False,SHJ,Sharjah International Airport,Sharjah,large_airport,False,59.95
AE,SHJ,Sharjah International Airport,Sharjah,large_airport,False,DWC,Al Maktoum International Airport,Jebel Ali,large_airport,False,59.95
AE,DWC,Al Maktoum International Airport,Jebel Ali,large_airport,False,RKT,Ras Al Khaimah International Airport,Ras Al Khaimah,medium_airport,False,111.67
AE,RKT,Ras Al Khaimah International Airport,Ras Al Khaimah,medium_airport,False,DWC,Al Maktoum International Airport,Jebel Ali,large_airport,False,111.67
AE,DWC,Al Maktoum International Airport,Jebel Ali,large_airport,False,FJR,Fujairah International Airport,Fujairah,medium_airport,False,119.59
AE,FJR,Fujairah International Airport,Fujairah,medium_airport,False,DWC,Al Maktoum International Airport,Jebel Ali,large_airport,False,119.59
AE,FJR,Fujairah International Airport,Fujairah,medium_airport,False,SHJ,Sharjah International Airport,Sharjah,large_airport,False,84.65
AE,SHJ,Sharjah International Airport,Sharjah,large_airport,False,FJR,Fujairah International Airport,Fujairah,medium_airport,False,84.65
AE,FJR,Fujairah International Airport,Fujairah,medium_airport,False,RKT,Ras Al Khaimah International Airport,Ras Al Khaimah,medium_airport,False,67.86
AE,RKT,Ras Al Khaimah International Airport,Ras Al Khaimah,medium_airport,False,FJR,Fujairah International Airport,Fujairah,medium_airport,False,67.86
AE,RKT,Ras Al Khaimah International Airport,Ras Al Khaimah,medium_airport,False,SHJ,Sharjah International Airport,Sharjah,large_airport,False,52.87
AE,SHJ,Sharjah International Airport,Sharjah,large_airport,False,RKT,Ras Al Khaimah International Airport,Ras Al Khaimah,medium_airport,False,52.87
AF,HEA,Herat - Khwaja Abdullah Ansari International Airport,Guzara,medium_airport,False,MMZ,Maymana Zahiraddin Faryabi Airport,Maymana,medium_airport,False,299.54
AF,MMZ,Maymana Zahiraddin Faryabi Airport,Maymana,medium_airport,False,HEA,Herat - Khwaja Abdullah Ansari International Airport,Guzara,medium_airport,False,299.54
AF,HEA,Herat - Khwaja Abdullah Ansari International Airport,Guzara,medium_airport,False,KDH,Ahmad Shah Baba International Airport / Kandahar Airfield,Khvoshab,medium_airport,False,452.39
AF,KDH,Ahmad Shah Baba International Airport / Kandahar Airfield,Khvoshab,medium_airport,False,HEA,Herat - Khwaja Abdullah Ansari International Airport,Guzara,medium_airport,False,452.39
AF,HEA,Herat - Khwaja Abdullah Ansari International Airport,Guzara,medium_airport,False,MZR,Mazar-i-Sharif International Airport,Mazar-i-Sharif,medium_airport,False,529.64
AF,MZR,Mazar-i-Sharif International Airport,Mazar-i-Sharif,medium_airport,False,HEA,Herat - Khwaja Abdullah Ansari International Airport,Guzara,medium_airport,False,529.64
AF,HEA,Herat - Khwaja Abdullah Ansari International Airport,Guzara,medium_airport,False,KBL,Kabul International Airport,Kabul,medium_airport,False,641.96
AF,KBL,Kabul International Airport,Kabul,medium_airport,False,HEA,Herat - Khwaja Abdullah Ansari International Airport,Guzara,medium_airport,False,641.96
AF,KBL,Kabul International Airport,Kabul,medium_airport,False,MZR,Mazar-i-Sharif International Airport,Mazar-i-Sharif,medium_airport,False,299.03
AF,MZR,Mazar-i-Sharif International Airport,Mazar-i-Sharif,medium_airport,False,KBL,Kabul International Airport,Kabul,medium_airport,False,299.03
AF,KBL,Kabul International Airport,Kabul,medium_airport,False,MMZ,Maymana Zahiraddin Faryabi Airport,Maymana,medium_airport,False,431.72
AF,MMZ,Maymana Zahiraddin Faryabi Airport,Maymana,medium_airport,False,KBL,Kabul International Airport,Kabul,medium_airport,False,431.72
AF,KBL,Kabul International Airport,Kabul,medium_airport,False,KDH,Ahmad Shah Baba International Airport / Kandahar Airfield,Khvoshab,medium_airport,False,462.69
AF,KDH,Ahmad Shah Baba International Airport / Kandahar Airfield,Khvoshab,medium_airport,False,KBL,Kabul International Airport,Kabul,medium_airport,False,462.69
AF,KDH,Ahmad Shah Baba International Airport / Kandahar Airfield,Khvoshab,medium_airport,False,MMZ,Maymana Zahiraddin Faryabi Airport,Maymana,medium_airport,False,502.19
AF,MMZ,Maymana Zahiraddin Faryabi Airport,Maymana,medium_airport,False,KDH,Ahmad Shah Baba International Airport / Kandahar Airfield,Khvoshab,medium_airport,False,502.19
AF,KDH,Ahmad Shah Baba International Airport / Kandahar Airfield,Khvoshab,medium_airport,False,MZR,Mazar-i-Sharif International Airport,Mazar-i-Sharif,medium_airport,False,591.75
AF,MZR,Mazar-i-Sharif International Airport,Mazar-i-Sharif,medium_airport,False,KDH,Ahmad Shah Baba International Airport / Kandahar Airfield,Khvoshab,medium_airport,False,591.75
AF,MMZ,Maymana Zahiraddin Faryabi Airport,Maymana,medium_airport,False,MZR,Mazar-i-Sharif International Airport,Mazar-i-Sharif,medium_airport,False,235.75
AF,MZR,Mazar-i-Sharif International Airport,Mazar-i-Sharif,medium_airport,False,MMZ,Maymana Zahiraddin Faryabi Airport,Maymana,medium_airport,False,235.75
AG,ANU,V C Bird International Airport,Osbourn,medium_airport,False,BBQ,Codrington Airport,Codrington,medium_airport,False,55.63
AG,BBQ,Codrington Airport,Codrington,medium_airport,False,ANU,V C Bird International Airport,Osbourn,medium_airport,False,55.63
AM,EVN,Zvartnots International Airport,Yerevan,large_airport,False,LWN,Shirak International Airport,Gyumri,medium_airport,False,80.99
AM,LWN,Shirak International Airport,Gyumri,medium_airport,False,EVN,Zvartnots International Airport,Yerevan,large_airport,False,80.99
AO,CAB,Cabinda Airport,Cabinda,medium_airport,False,LAD,Quatro de Fevereiro International Airport,Luanda,large_airport,False,380.45
AO,LAD,Quatro de Fevereiro International Airport,Luanda,large_airport,False,CAB,Cabinda Airport,Cabinda,medium_airport,False,380.45
AO,CAB,Cabinda Airport,Cabinda,medium_airport,False,SZA,Soyo Airport,Soyo,medium_airport,False,63.81
AO,SZA,Soyo Airport,Soyo,medium_airport,False,CAB,Cabinda Airport,Cabinda,medium_airport,False,63.81
AO,CAB,Cabinda Airport,Cabinda,medium_airport,False,SSY,Mbanza Congo Airport,Mbanza Congo,medium_airport,False,239.66
AO,SSY,Mbanza Congo Airport,Mbanza Congo,medium_airport,False,CAB,Cabinda Airport,Cabinda,medium_airport,False,239.66
AO,CAB,Cabinda Airport,Cabinda,medium_airport,False,GXG,Negage Airport,Negage,medium_airport,False,417.97
AO,GXG,Negage Airport,Negage,medium_airport,False,CAB,Cabinda Airport,Cabinda,medium_airport,False,417.97
AO,CAB,Cabinda Airport,Cabinda,medium_airport,False,MEG,Malanje Airport,Malanje,medium_airport,False,630.35
AO,MEG,Malanje Airport,Malanje,medium_airport,False,CAB,Cabinda Airport,Cabinda,medium_airport,False,630.35
AO,CAB,Cabinda Airport,Cabinda,medium_airport,False,CBT,Catumbela Airport,Catumbela,medium_airport,False,778.42
AO,CBT,Catumbela Airport,Catumbela,medium_airport,False,CAB,Cabinda Airport,Cabinda,medium_airport,False,778.42
AO,CAB,Cabinda Airport,Cabinda,medium_airport,False,NOV,Nova Lisboa Airport,Huambo,medium_airport,False,892.52
AO,NOV,Nova Lisboa Airport,Huambo,medium_airport,False,CAB,Cabinda Airport,Cabinda,medium_airport,False,892.52
AO,CAB,Cabinda Airport,Cabinda,medium_airport,False,DUE,Dundo Airport,Chitato,medium_airport,False,974.28
AO,DUE,Dundo Airport,Chitato,medium_airport,False,CAB,Cabinda Airport,Cabinda,medium_airport,False,974.28
AO,CBT,Catumbela Airport,Catumbela,medium_airport,False,LAD,Quatro de Fevereiro International Airport,Luanda,large_airport,False,403.59
AO,LAD,Quatro de Fevereiro International Airport,Luanda,large_airport,False,CBT,Catumbela Airport,Catumbela,medium_airport,False,403.59
AO,CBT,Catumbela Airport,Catumbela,medium_airport,False,NOV,Nova Lisboa Airport,Huambo,medium_airport,False,249.39
AO,NOV,Nova Lisboa Airport,Huambo,medium_airport,False,CBT,Catumbela Airport,Catumbela,medium_airport,False,249.39
AO,CBT,Catumbela Airport,Catumbela,medium_airport,False,SDD,Lubango Airport,Lubango,medium_airport,False,272.09
AO,SDD,Lubango Airport,Lubango,medium_airport,False,CBT,Catumbela Airport,Catumbela,medium_airport,False,272.09
AO,CBT,Catumbela Airport,Catumbela,medium_airport,False,MSZ,Welwitschia Mirabilis International Airport,Moçâmedes,medium_airport,False,341.49
AO,MSZ,Welwitschia Mirabilis International Airport,Moçâmedes,medium_airport,False,CBT,Catumbela Airport,Catumbela,medium_airport,False,341.49
AO,CBT,Catumbela Airport,Catumbela,medium_airport,False,MEG,Malanje Airport,Malanje,medium_airport,False,450.55
AO,MEG,Malanje Airport,Malanje,medium_airport,False,CBT,Catumbela Airport,Catumbela,medium_airport,False,450.55
AO,CBT,Catumbela Airport,Catumbela,medium_airport,False,SPP,Menongue Airport,Menongue,medium_airport,False,517.67
AO,SPP,Menongue Airport,Menongue,medium_airport,False,CBT,Catumbela Airport,Catumbela,medium_airport,False,517.67
AO,CBT,Catumbela Airport,Catumbela,medium_airport,False,VPE,Ngjiva Pereira Airport,Ngiva,medium_airport,False,559.78
AO,VPE,Ngjiva Pereira Airport,Ngiva,medium_airport,False,CBT,Catumbela Airport,Catumbela,medium_airport,False,559.78
AO,CBT,Catumbela Airport,Catumbela,medium_airport,False,GXG,Negage Airport,Negage,medium_airport,False,561.11
AO,GXG,Negage Airport,Negage,medium_airport,False,CBT,Catumbela Airport,Catumbela,medium_airport,False,561.11
AO,DUE,Dundo Airport,Chitato,medium_airport,False,LAD,Quatro de Fevereiro International Airport,Luanda,large_airport,False,850.73
AO,LAD,Quatro de Fevereiro International Airport,Luanda,large_airport,False,DUE,Dundo Airport,Chitato,medium_airport,False,850.73
AO,DUE,Dundo Airport,Chitato,medium_airport,False,MEG,Malanje Airport,Malanje,medium_airport,False,548.98
AO,MEG,Malanje Airport,Malanje,medium_airport,False,DUE,Dundo Airport,Chitato,medium_airport,False,548.98
AO,DUE,Dundo Airport,Chitato,medium_airport,False,GXG,Negage Airport,Negage,medium_airport,False,610.89
AO,GXG,Negage Airport,Negage,medium_airport,False,DUE,Dundo Airport,Chitato,medium_airport,False,610.89
AO,DUE,Dundo Airport,Chitato,medium_airport,False,SSY,Mbanza Congo Airport,Mbanza Congo,medium_airport,False,736.32
AO,SSY,Mbanza Congo Airport,Mbanza Congo,medium_airport,False,DUE,Dundo Airport,Chitato,medium_airport,False,736.32
AO,DUE,Dundo Airport,Chitato,medium_airport,False,NOV,Nova Lisboa Airport,Huambo,medium_airport,False,817.28
AO,NOV,Nova Lisboa Airport,Huambo,medium_airport,False,DUE,Dundo Airport,Chitato,medium_airport,False,817.28
AO,DUE,Dundo Airport,Chitato,medium_airport,False,SPP,Menongue Airport,Menongue,medium_airport,False,874.82
AO,SPP,Menongue Airport,Menongue,medium_airport,False,DUE,Dundo Airport,Chitato,medium_airport,False,874.82
AO,DUE,Dundo Airport,Chitato,medium_airport,False,SZA,Soyo Airport,Soyo,medium_airport,False,943.11
AO,SZA,Soyo Airport,Soyo,medium_airport,False,DUE,Dundo Airport,Chitato,medium_airport,False,943.11
AO,GXG,Negage Airport,Negage,medium_airport,False,LAD,Quatro de Fevereiro International Airport,Luanda,large_airport,False,257.42
AO,LAD,Quatro de Fevereiro International Airport,Luanda,large_airport,False,GXG,Negage Airport,Negage,medium_airport,False,257.42
AO,GXG,Negage Airport,Negage,medium_airport,False,SSY,Mbanza Congo Airport,Mbanza Congo,medium_airport,False,201.1
AO,SSY,Mbanza Congo Airport,Mbanza Congo,medium_airport,False,GXG,Negage Airport,Negage,medium_airport,False,201.1
AO,GXG,Negage Airport,Negage,medium_airport,False,MEG,Malanje Airport,Malanje,medium_airport,False,226.83
AO,MEG,Malanje Airport,Malanje,medium_airport,False,GXG,Negage Airport,Negage,medium_airport,False,226.83
AO,GXG,Negage Airport,Negage,medium_airport,False,SZA,Soyo Airport,Soyo,medium_airport,False,368.47
AO,SZA,Soyo Airport,Soyo,medium_airport,False,GXG,Negage Airport,Negage,medium_airport,False,368.47
AO,GXG,Negage Airport,Negage,medium_airport,False,NOV,Nova Lisboa Airport,Huambo,medium_airport,False,564.4
AO,NOV,Nova Lisboa Airport,Huambo,medium_airport,False,GXG,Negage Airport,Negage,medium_airport,False,564.4
AO,LAD,Quatro de Fevereiro International Airport,Luanda,large_airport,False,SSY,Mbanza Congo Airport,Mbanza Congo,medium_airport,False,308.83
AO,SSY,Mbanza Congo Airport,Mbanza Congo,medium_airport,False,LAD,Quatro de Fevereiro International Airport,Luanda,large_airport,False,308.83
AO,LAD,Quatro de Fevereiro International Airport,Luanda,large_airport,False,SZA,Soyo Airport,Soyo,medium_airport,False,316.65
AO,SZA,Soyo Airport,Soyo,medium_airport,False,LAD,Quatro de Fevereiro International Airport,Luanda,large_airport,False,316.65
AO,LAD,Quatro de Fevereiro International Airport,Luanda,large_airport,False,MEG,Malanje Airport,Malanje,medium_airport,False,346.24
AO,MEG,Malanje Airport,Malanje,medium_airport,False,LAD,Quatro de Fevereiro International Airport,Luanda,large_airport,False,346.24
AO,LAD,Quatro de Fevereiro International Airport,Luanda,large_airport,False,NOV,Nova Lisboa Airport,Huambo,medium_airport,False,518.88
AO,NOV,Nova Lisboa Airport,Huambo,medium_airport,False,LAD,Quatro de Fevereiro International Airport,Luanda,large_airport,False,518.88
AO,LAD,Quatro de Fevereiro International Airport,Luanda,large_airport,False,SDD,Lubango Airport,Lubango,medium_airport,False,675.58
AO,SDD,Lubango Airport,Lubango,medium_airport,False,LAD,Quatro de Fevereiro International Airport,Luanda,large_airport,False,675.58
AO,LAD,Quatro de Fevereiro International Airport,Luanda,large_airport,False,MSZ,Welwitschia Mirabilis International Airport,Moçâmedes,medium_airport,False,721.65
AO,MSZ,Welwitschia Mirabilis International Airport,Moçâmedes,medium_airport,False,LAD,Quatro de Fevereiro International Airport,Luanda,large_airport,False,721.65
AO,LAD,Quatro de Fevereiro International Airport,Luanda,large_airport,False,SPP,Menongue Airport,Menongue,medium_airport,False,808.92
AO,SPP,Menongue Airport,Menongue,medium_airport,False,LAD,Quatro de Fevereiro International Airport,Luanda,large_airport,False,808.92
AO,LAD,Quatro de Fevereiro International Airport,Luanda,large_airport,False,VPE,Ngjiva Pereira Airport,Ngiva,medium_airport,False,948.08
AO,VPE,Ngjiva Pereira Airport,Ngiva,medium_airport,False,LAD,Quatro de Fevereiro International Airport,Luanda,large_airport,False,948.08
AO,MEG,Malanje Airport,Malanje,medium_airport,False,NOV,Nova Lisboa Airport,Huambo,medium_airport,False,370.07
AO,NOV,Nova Lisboa Airport,Huambo,medium_airport,False,MEG,Malanje Airport,Malanje,medium_airport,False,370.07
AO,MEG,Malanje Airport,Malanje,medium_airport,False,SSY,Mbanza Congo Airport,Mbanza Congo,medium_airport,False,427.49
AO,SSY,Mbanza Congo Airport,Mbanza Congo,medium_airport,False,MEG,Malanje Airport,Malanje,medium_airport,False,427.49
AO,MEG,Malanje Airport,Malanje,medium_airport,False,SZA,Soyo Airport,Soyo,medium_airport,False,574.42
AO,SZA,Soyo Airport,Soyo,medium_airport,False,MEG,Malanje Airport,Malanje,medium_airport,False,574.42
AO,MEG,Malanje Airport,Malanje,medium_airport,False,SPP,Menongue Airport,Menongue,medium_airport,False,590.85
AO,SPP,Menongue Airport,Menongue,medium_airport,False,MEG,Malanje Airport,Malanje,medium_airport,False,590.85
AO,MSZ,Welwitschia Mirabilis International Airport,Moçâmedes,medium_airport,False,SDD,Lubango Airport,Lubango,medium_airport,False,157.83
AO,SDD,Lubango Airport,Lubango,medium_airport,False,MSZ,Welwitschia Mirabilis International Airport,Moçâmedes,medium_airport,False,157.83
AO,MSZ,Welwitschia Mirabilis International Airport,Moçâmedes,medium_airport,False,VPE,Ngjiva Pereira Airport,Ngiva,medium_airport,False,426.58
AO,VPE,Ngjiva Pereira Airport,Ngiva,medium_airport,False,MSZ,Welwitschia Mirabilis International Airport,Moçâmedes,medium_airport,False,426.58
AO,MSZ,Welwitschia Mirabilis International Airport,Moçâmedes,medium_airport,False,NOV,Nova Lisboa Airport,Huambo,medium_airport,False,475.7
AO,NOV,Nova Lisboa Airport,Huambo,medium_airport,False,MSZ,Welwitschia Mirabilis International Airport,Moçâmedes,medium_airport,False,475.7
AO,MSZ,Welwitschia Mirabilis International Airport,Moçâmedes,medium_airport,False,SPP,Menongue Airport,Menongue,medium_airport,False,602.42
AO,SPP,Menongue Airport,Menongue,medium_airport,False,MSZ,Welwitschia Mirabilis International Airport,Moçâmedes,medium_airport,False,602.42
AO,MSZ,Welwitschia Mirabilis International Airport,Moçâmedes,medium_airport,False,MEG,Malanje Airport,Malanje,medium_airport,False,781.85
AO,MEG,Malanje Airport,Malanje,medium_airport,False,MSZ,Welwitschia Mirabilis International Airport,Moçâmedes,medium_airport,False,781.85
AO,MSZ,Welwitschia Mirabilis International Airport,Moçâmedes,medium_airport,False,GXG,Negage Airport,Negage,medium_airport,False,902.03
AO,GXG,Negage Airport,Negage,medium_airport,False,MSZ,Welwitschia Mirabilis International Airport,Moçâmedes,medium_airport,False,902.03
AO,NOV,Nova Lisboa Airport,Huambo,medium_airport,False,SPP,Menongue Airport,Menongue,medium_airport,False,295.03
AO,SPP,Menongue Airport,Menongue,medium_airport,False,NOV,Nova Lisboa Airport,Huambo,medium_airport,False,295.03
AO,NOV,Nova Lisboa Airport,Huambo,medium_airport,False,SDD,Lubango Airport,Lubango,medium_airport,False,333.18
AO,SDD,Lubango Airport,Lubango,medium_airport,False,NOV,Nova Lisboa Airport,Huambo,medium_airport,False,333.18
AO,NOV,Nova Lisboa Airport,Huambo,medium_airport,False,VPE,Ngjiva Pereira Airport,Ngiva,medium_airport,False,470.94
AO,VPE,Ngjiva Pereira Airport,Ngiva,medium_airport,False,NOV,Nova Lisboa Airport,Huambo,medium_airport,False,470.94
AO,SDD,Lubango Airport,Lubango,medium_airport,False,VPE,Ngjiva Pereira Airport,Ngiva,medium_airport,False,326.06
AO,VPE,Ngjiva Pereira Airport,Ngiva,medium_airport,False,SDD,Lubango Airport,Lubango,medium_airport,False,326.06
AO,SDD,Lubango Airport,Lubango,medium_airport,False,SPP,Menongue Airport,Menongue,medium_airport,False,446.59
AO,SPP,Menongue Airport,Menongue,medium_airport,False,SDD,Lubango Airport,Lubango,medium_airport,False,446.59
AO,SDD,Lubango Airport,Lubango,medium_airport,False,MEG,Malanje Airport,Malanje,medium_airport,False,670.01
AO,MEG,Malanje Airport,Malanje,medium_airport,False,SDD,Lubango Airport,Lubango,medium_airport,False,670.01
AO,SDD,Lubango Airport,Lubango,medium_airport,False,GXG,Negage Airport,Negage,medium_airport,False,818.83
AO,GXG,Negage Airport,Negage,medium_airport,False,SDD,Lubango Airport,Lubango,medium_airport,False,818.83
AO,SPP,Menongue Airport,Menongue,medium_airport,False,VPE,Ngjiva Pereira Airport,Ngiva,medium_airport,False,343.23
AO,VPE,Ngjiva Pereira Airport,Ngiva,medium_airport,False,SPP,Menongue Airport,Menongue,medium_airport,False,343.23
AO,SPP,Menongue Airport,Menongue,medium_airport,False,GXG,Negage Airport,Negage,medium_airport,False,812.08
AO,GXG,Negage Airport,Negage,medium_airport,False,SPP,Menongue Airport,Menongue,medium_airport,False,812.08
AO,SSY,Mbanza Congo Airport,Mbanza Congo,medium_airport,False,SZA,Soyo Airport,Soyo,medium_airport,False,207.78
AO,SZA,Soyo Airport,Soyo,medium_airport,False,SSY,Mbanza Congo Airport,Mbanza Congo,medium_airport,False,207.78
AO,SSY,Mbanza Congo Airport,Mbanza Congo,medium_airport,False,CBT,Catumbela Airport,Catumbela,medium_airport,False,695.46
AO,CBT,Catumbela Airport,Catumbela,medium_airport,False,SSY,Mbanza Congo Airport,Mbanza Congo,medium_airport,False,695.46
AO,SSY,Mbanza Congo Airport,Mbanza Congo,medium_airport,False,NOV,Nova Lisboa Airport,Huambo,medium_airport,False,745.78
AO,NOV,Nova Lisboa Airport,Huambo,medium_airport,False,SSY,Mbanza Congo Airport,Mbanza Congo,medium_airport,False,745.78
AO,SZA,Soyo Airport,Soyo,medium_airport,False,CBT,Catumbela Airport,Catumbela,medium_airport,False,715.3
AO,CBT,Catumbela Airport,Catumbela,medium_airport,False,SZA,Soyo Airport,Soyo,medium_airport,False,715.3
AO,SZA,Soyo Airport,Soyo,medium_airport,False,NOV,Nova Lisboa Airport,Huambo,medium_airport,False,829.26
AO,NOV,Nova Lisboa Airport,Huambo,medium_airport,False,SZA,Soyo Airport,Soyo,medium_airport,False,829.26
AO,VPE,Ngjiva Pereira Airport,Ngiva,medium_airport,False,MEG,Malanje Airport,Malanje,medium_airport,False,838.77
AO,MEG,Malanje Airport,Malanje,medium_airport,False,VPE,Ngjiva Pereira Airport,Ngiva,medium_airport,False,838.77
AO,VPE,Ngjiva Pereira Airport,Ngiva,medium_airport,False,GXG,Negage Airport,Negage,medium_airport,False,1033.78
AO,GXG,Negage Airport,Negage,medium_airport,False,VPE,Ngjiva Pereira Airport,Ngiva,medium_airport,False,1033.78
AR,EZE,Minister Pistarini International Airport,Buenos Aires (Ezeiza),large_airport,True,AEP,Jorge Newbery Airpark,Buenos Aires,large_airport,False,31.24
AR,AEP,Jorge Newbery Airpark,Buenos Aires,large_airport,False,EZE,Minister Pistarini International Airport,Buenos Aires (Ezeiza),large_airport,True,31.24
AR,EZE,Minister Pistarini International Airport,Buenos Aires (Ezeiza),large_airport,True,SST,Santa Teresita Airport,Santa Teresita,medium_airport,False,251.83
AR,SST,Santa Teresita Airport,Santa Teresita,medium_airport,False,EZE,Minister Pistarini International Airport,Buenos Aires (Ezeiza),large_airport,True,251.83
AR,EZE,Minister Pistarini International Airport,Buenos Aires (Ezeiza),large_airport,True,ROS,Rosario Islas Malvinas International Airport,Rosario,medium_airport,False,297.71
AR,ROS,Rosario Islas Malvinas International Airport,Rosario,medium_airport,False,EZE,Minister Pistarini International Airport,Buenos Aires (Ezeiza),large_airport,True,297.71
AR,EZE,Minister Pistarini International Airport,Buenos Aires (Ezeiza),large_airport,True,MDQ,Ástor Piazzola International Airport,Mar del Plata,medium_airport,False,356.6
AR,MDQ,Ástor Piazzola International Airport,Mar del Plata,medium_airport,False,EZE,Minister Pistarini International Airport,Buenos Aires (Ezeiza),large_airport,True,356.6
AR,EZE,Minister Pistarini International Airport,Buenos Aires (Ezeiza),large_airport,True,PRA,General Urquiza Airport,Parana,medium_airport,False,382.04
AR,PRA,General Urquiza Airport,Parana,medium_airport,False,EZE,Minister Pistarini International Airport,Buenos Aires (Ezeiza),large_airport,True,382.04
AR,EZE,Minister Pistarini International Airport,Buenos Aires (Ezeiza),large_airport,True,SFN,Sauce Viejo Airport,Santa Fe,medium_airport,False,405.43
AR,SFN,Sauce Viejo Airport,Santa Fe,medium_airport,False,EZE,Minister Pistarini International Airport,Buenos Aires (Ezeiza),large_airport,True,405.43
AR,EZE,Minister Pistarini International Airport,Buenos Aires (Ezeiza),large_airport,True,NEC,Necochea Airport,Necochea,medium_airport,False,408.69
AR,NEC,Necochea Airport,Necochea,medium_airport,False,EZE,Minister Pistarini International Airport,Buenos Aires (Ezeiza),large_airport,True,408.69
AR,EZE,Minister Pistarini International Airport,Buenos Aires (Ezeiza),large_airport,True,BHI,Comandante Espora Airport,Bahía Blanca,medium_airport,False,541.24
AR,BHI,Comandante Espora Airport,Bahía Blanca,medium_airport,False,EZE,Minister Pistarini International Airport,Buenos Aires (Ezeiza),large_airport,True,541.24
AR,EZE,Minister Pistarini International Airport,Buenos Aires (Ezeiza),large_airport,True,RSA,Santa Rosa Airport,Santa Rosa,medium_airport,False,554.12
AR,RSA,Santa Rosa Airport,Santa Rosa,medium_airport,False,EZE,Minister Pistarini International Airport,Buenos Aires (Ezeiza),large_airport,True,554.12
AR,EZE,Minister Pistarini International Airport,Buenos Aires (Ezeiza),large_airport,True,COR,Ingeniero Ambrosio Taravella Airport,Cordoba,medium_airport,False,656.06
AR,COR,Ingeniero Ambrosio Taravella Airport,Cordoba,medium_airport,False,EZE,Minister Pistarini International Airport,Buenos Aires (Ezeiza),large_airport,True,656.06
AR,EZE,Minister Pistarini International Airport,Buenos Aires (Ezeiza),large_airport,True,LUQ,Brigadier Mayor D Cesar Raul Ojeda Airport,San Luis,medium_airport,False,740.61
AR,LUQ,Brigadier Mayor D Cesar Raul Ojeda Airport,San Luis,medium_airport,False,EZE,Minister Pistarini International Airport,Buenos Aires (Ezeiza),large_airport,True,740.61
AR,EZE,Minister Pistarini International Airport,Buenos Aires (Ezeiza),large_airport,True,VDM,Gobernador Castello Airport,Viedma / Carmen de Patagones,medium_airport,False,778.05
AR,VDM,Gobernador Castello Airport,Viedma / Carmen de Patagones,medium_airport,False,EZE,Minister Pistarini International Airport,Buenos Aires (Ezeiza),large_airport,True,778.05
AR,EZE,Minister Pistarini International Airport,Buenos Aires (Ezeiza),large_airport,True,CNQ,Corrientes Airport,Corrientes,medium_airport,False,820.53
AR,CNQ,Corrientes Airport,Corrientes,medium_airport,False,EZE,Minister Pistarini International Airport,Buenos Aires (Ezeiza),large_airport,True,820.53
AR,EZE,Minister Pistarini International Airport,Buenos Aires (Ezeiza),large_airport,True,RES,Resistencia International Airport,Resistencia,medium_airport,False,821.24
AR,RES,Resistencia International Airport,Resistencia,medium_airport,False,EZE,Minister Pistarini International Airport,Buenos Aires (Ezeiza),large_airport,True,821.24
AR,EZE,Minister Pistarini International Airport,Buenos Aires (Ezeiza),large_airport,True,PSS,Libertador Gral D Jose De San Martin Airport,Posadas,medium_airport,False,862.1
AR,PSS,Libertador Gral D Jose De San Martin Airport,Posadas,medium_airport,False,EZE,Minister Pistarini International Airport,Buenos Aires (Ezeiza),large_airport,True,862.1
AR,EZE,Minister Pistarini International Airport,Buenos Aires (Ezeiza),large_airport,True,AFA,Suboficial Ay Santiago Germano Airport,San Rafael,medium_airport,False,902.08
AR,AFA,Suboficial Ay Santiago Germano Airport,San Rafael,medium_airport,False,EZE,Minister Pistarini International Airport,Buenos Aires (Ezeiza),large_airport,True,902.08
AR,EZE,Minister Pistarini International Airport,Buenos Aires (Ezeiza),large_airport,True,SDE,Vicecomodoro Angel D. La Paz Aragonés Airport,Santiago del Estero,medium_airport,False,957.0
AR,SDE,Vicecomodoro Angel D. La Paz Aragonés Airport,Santiago del Estero,medium_airport,False,EZE,Minister Pistarini International Airport,Buenos Aires (Ezeiza),large_airport,True,957.0
AR,EZE,Minister Pistarini International Airport,Buenos Aires (Ezeiza),large_airport,True,FMA,Formosa National Airport,Formosa,medium_airport,False,957.78
AR,FMA,Formosa National Airport,Formosa,medium_airport,False,EZE,Minister Pistarini International Airport,Buenos Aires (Ezeiza),large_airport,True,957.78
AR,EZE,Minister Pistarini International Airport,Buenos Aires (Ezeiza),large_airport,True,NQN,Presidente Peron Airport,Neuquen,medium_airport,False,970.1
AR,NQN,Presidente Peron Airport,Neuquen,medium_airport,False,EZE,Minister Pistarini International Airport,Buenos Aires (Ezeiza),large_airport,True,970.1
AR,EZE,Minister Pistarini International Airport,Buenos Aires (Ezeiza),large_airport,True,CTC,Coronel Felipe Varela International Airport,Catamarca,medium_airport,False,971.85
AR,CTC,Coronel Felipe Varela International Airport,Catamarca,medium_airport,False,EZE,Minister Pistarini International Airport,Buenos Aires (Ezeiza),large_airport,True,971.85
AR,EZE,Minister Pistarini International Airport,Buenos Aires (Ezeiza),large_airport,True,MDZ,El Plumerillo Airport,Mendoza,medium_airport,False,972.49
AR,MDZ,El Plumerillo Airport,Mendoza,medium_airport,False,EZE,Minister Pistarini International Airport,Buenos Aires (Ezeiza),large_airport,True,972.49
